in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.75E+02,7.413E+02,-1.994E-02,1.378E+02,4.000E-02
3.76E+02,7.499E+02,6.129E-02,1.369E+02,4.000E-02
3.77E+02,7.586E+02,-1.335E-02,1.358E+02,4.000E-02
3.78E+02,7.674E+02,-1.256E-03,1.366E+02,4.000E-02
3.79E+02,7.762E+02,1.314E-01,1.346E+02,4.000E-02
3.80E+02,7.852E+02,-1.399E-02,1.344E+02,4.000E-02
3.81E+02,7.943E+02,3.347E-02,1.341E+02,4.000E-02
3.82E+02,8.035E+02,3.213E-02,1.331E+02,4.000E-02
3.83E+02,8.128E+02,4.118E-02,1.324E+02,4.000E-02
3.84E+02,8.222E+02,8.158E-02,1.309E+02,4.000E-02
3.85E+02,8.318E+02,4.173E-02,1.313E+02,4.000E-02
3.86E+02,8.414E+02,1.238E-01,1.295E+02,4.000E-02
3.87E+02,8.511E+02,-3.602E-02,1.290E+02,4.000E-02
3.88E+02,8.610E+02,1.274E-01,1.294E+02,4.000E-02
3.89E+02,8.710E+02,1.880E-01,1.278E+02,4.000E-02
3.90E+02,8.810E+02,1.192E-01,1.263E+02,4.000E-02
3.91E+02,8.913E+02,2.900E-02,1.257E+02,4.000E-02
3.92E+02,9.016E+02,4.938E-02,1.254E+02,4.000E-02
3.93E+02,9.120E+02,6.686E-02,1.245E+02,4.000E-02
3.94E+02,9.226E+02,2.536E-01,1.239E+02,4.000E-02
3.95E+02,9.333E+02,1.971E-01,1.231E+02,4.000E-02
3.96E+02,9.441E+02,1.546E-01,1.215E+02,4.000E-02
3.97E+02,9.550E+02,1.380E-01,1.211E+02,4.000E-02
3.98E+02,9.661E+02,1.522E-01,1.201E+02,4.000E-02
3.99E+02,9.772E+02,1.165E-01,1.192E+02,4.000E-02
4.00E+02,9.886E+02,-2.507E-02,1.179E+02,4.000E-02
4.01E+02,1.000E+03,1.016E-01,1.174E+02,4.000E-02
4.02E+02,1.012E+03,2.083E-01,1.166E+02,4.000E-02
4.03E+02,1.023E+03,2.426E-01,1.156E+02,4.000E-02
4.04E+02,1.035E+03,6.868E-02,1.147E+02,4.000E-02
4.05E+02,1.047E+03,1.316E-01,1.141E+02,4.000E-02
4.06E+02,1.059E+03,2.098E-01,1.133E+02,4.000E-02
4.07E+02,1.072E+03,1.928E-01,1.117E+02,4.000E-02
4.08E+02,1.084E+03,1.503E-01,1.107E+02,4.000E-02
4.09E+02,1.096E+03,1.615E-01,1.100E+02,4.000E-02
4.10E+02,1.109E+03,1.844E-01,1.091E+02,4.000E-02
4.11E+02,1.122E+03,8.506E-02,1.083E+02,4.000E-02
4.12E+02,1.135E+03,1.519E-01,1.071E+02,4.000E-02
4.13E+02,1.148E+03,1.563E-01,1.065E+02,4.000E-02
4.14E+02,1.161E+03,2.147E-01,1.051E+02,4.000E-02
4.15E+02,1.175E+03,1.972E-01,1.040E+02,4.000E-02
4.16E+02,1.189E+03,1.591E-01,1.033E+02,4.000E-02
4.17E+02,1.202E+03,2.134E-01,1.023E+02,4.000E-02
4.18E+02,1.216E+03,2.174E-01,1.009E+02,4.000E-02
4.19E+02,1.230E+03,1.490E-01,1.002E+02,4.000E-02
4.20E+02,1.245E+03,1.724E-01,9.898E+01,4.000E-02
4.21E+02,1.259E+03,1.456E-01,9.741E+01,4.000E-02
4.22E+02,1.274E+03,2.593E-01,9.621E+01,4.000E-02
4.23E+02,1.288E+03,2.306E-01,9.569E+01,4.000E-02
4.24E+02,1.303E+03,2.639E-01,9.454E+01,4.000E-02
4.25E+02,1.318E+03,1.850E-01,9.349E+01,4.000E-02
4.26E+02,1.334E+03,2.174E-01,9.241E+01,4.000E-02
4.27E+02,1.349E+03,2.402E-01,9.087E+01,4.000E-02
4.28E+02,1.365E+03,2.624E-01,8.947E+01,4.000E-02
4.29E+02,1.380E+03,2.277E-01,8.857E+01,4.000E-02
4.30E+02,1.396E+03,2.833E-01,8.738E+01,4.000E-02
4.31E+02,1.413E+03,2.714E-01,8.614E+01,4.000E-02
4.32E+02,1.429E+03,2.585E-01,8.498E+01,4.000E-02
4.33E+02,1.445E+03,2.922E-01,8.345E+01,4.000E-02
4.34E+02,1.462E+03,1.962E-01,8.203E+01,4.000E-02
4.35E+02,1.479E+03,2.099E-01,8.077E+01,4.000E-02
4.36E+02,1.496E+03,2.203E-01,7.990E+01,4.000E-02
4.37E+02,1.514E+03,2.673E-01,7.861E+01,4.000E-02
4.38E+02,1.531E+03,2.491E-01,7.731E+01,4.000E-02
4.39E+02,1.549E+03,2.504E-01,7.570E+01,4.000E-02
4.40E+02,1.567E+03,2.577E-01,7.422E+01,4.000E-02
4.41E+02,1.585E+03,2.456E-01,7.306E+01,4.000E-02
4.42E+02,1.603E+03,2.714E-01,7.165E+01,4.000E-02
4.43E+02,1.622E+03,3.193E-01,7.012E+01,4.000E-02
4.44E+02,1.641E+03,2.536E-01,6.879E+01,4.000E-02
4.45E+02,1.660E+03,2.746E-01,6.726E+01,4.000E-02
4.46E+02,1.679E+03,3.198E-01,6.574E+01,4.000E-02
4.47E+02,1.698E+03,3.027E-01,6.434E+01,4.000E-02
4.48E+02,1.718E+03,3.135E-01,6.284E+01,4.000E-02
4.49E+02,1.738E+03,2.953E-01,6.144E+01,4.000E-02
4.50E+02,1.758E+03,2.802E-01,6.009E+01,4.000E-02
4.51E+02,1.778E+03,3.550E-01,5.806E+01,4.000E-02
4.52E+02,1.799E+03,3.200E-01,5.655E+01,4.000E-02
4.53E+02,1.820E+03,3.710E-01,5.490E+01,4.000E-02
4.54E+02,1.841E+03,3.543E-01,5.341E+01,4.000E-02
4.55E+02,1.862E+03,3.621E-01,5.167E+01,4.000E-02
4.56E+02,1.884E+03,3.746E-01,4.997E+01,4.000E-02
4.57E+02,1.905E+03,3.586E-01,4.813E+01,4.000E-02
4.58E+02,1.928E+03,4.245E-01,4.652E+01,4.000E-02
4.59E+02,1.950E+03,4.134E-01,4.473E+01,4.000E-02
4.60E+02,1.972E+03,4.137E-01,4.298E+01,4.000E-02
4.61E+02,1.995E+03,4.424E-01,4.131E+01,4.000E-02
4.62E+02,2.018E+03,4.674E-01,3.929E+01,4.000E-02
4.63E+02,2.042E+03,4.614E-01,3.740E+01,4.000E-02
4.64E+02,2.065E+03,4.863E-01,3.564E+01,4.000E-02
4.65E+02,2.089E+03,5.320E-01,3.356E+01,4.000E-02
4.66E+02,2.113E+03,4.804E-01,3.192E+01,4.000E-02
4.67E+02,2.138E+03,5.208E-01,2.957E+01,4.000E-02
4.68E+02,2.163E+03,5.239E-01,2.773E+01,4.000E-02
4.69E+02,2.188E+03,5.305E-01,2.574E+01,4.000E-02
4.70E+02,2.213E+03,5.331E-01,2.377E+01,4.000E-02
4.71E+02,2.239E+03,5.917E-01,2.133E+01,4.000E-02
4.72E+02,2.265E+03,5.962E-01,1.924E+01,4.000E-02
4.73E+02,2.291E+03,6.388E-01,1.693E+01,4.000E-02
4.74E+02,2.317E+03,6.018E-01,1.471E+01,4.000E-02
4.75E+02,2.344E+03,6.456E-01,1.253E+01,4.000E-02
4.76E+02,2.371E+03,6.961E-01,1.005E+01,4.000E-02
4.77E+02,2.399E+03,6.933E-01,7.880E+00,4.000E-02
4.78E+02,2.427E+03,6.781E-01,5.454E+00,4.000E-02
4.79E+02,2.455E+03,7.250E-01,2.881E+00,4.000E-02
4.80E+02,2.483E+03,7.342E-01,5.073E-01,4.000E-02
4.81E+02,2.512E+03,7.736E-01,-2.225E+00,4.000E-02
4.82E+02,2.541E+03,7.540E-01,-4.672E+00,4.000E-02
4.83E+02,2.570E+03,8.292E-01,-7.523E+00,4.000E-02
4.84E+02,2.600E+03,7.782E-01,-1.038E+01,4.000E-02
4.85E+02,2.630E+03,8.395E-01,-1.304E+01,4.000E-02
4.86E+02,2.661E+03,8.546E-01,-1.575E+01,4.000E-02
4.87E+02,2.692E+03,8.744E-01,-1.876E+01,4.000E-02
4.88E+02,2.723E+03,8.782E-01,-2.169E+01,4.000E-02
4.89E+02,2.754E+03,9.125E-01,-2.477E+01,4.000E-02
4.90E+02,2.786E+03,9.386E-01,-2.779E+01,4.000E-02
4.91E+02,2.818E+03,9.595E-01,-3.077E+01,4.000E-02
4.92E+02,2.851E+03,1.015E+00,-3.421E+01,4.000E-02
4.93E+02,2.884E+03,1.041E+00,-3.740E+01,4.000E-02
4.94E+02,2.917E+03,1.053E+00,-4.091E+01,4.000E-02
4.95E+02,2.951E+03,1.062E+00,-4.430E+01,4.000E-02
4.96E+02,2.985E+03,1.115E+00,-4.781E+01,4.000E-02
4.97E+02,3.020E+03,1.130E+00,-5.129E+01,4.000E-02
4.98E+02,3.055E+03,1.174E+00,-5.508E+01,4.000E-02
4.99E+02,3.090E+03,1.223E+00,-5.899E+01,4.000E-02
5.00E+02,3.126E+03,1.282E+00,-6.309E+01,4.000E-02
5.01E+02,3.162E+03,1.311E+00,-6.723E+01,4.000E-02
5.02E+02,3.199E+03,1.351E+00,-7.158E+01,4.000E-02
5.03E+02,3.236E+03,1.410E+00,-7.599E+01,4.000E-02
5.04E+02,3.273E+03,1.515E+00,-8.058E+01,4.000E-02
5.05E+02,3.311E+03,1.615E+00,-8.533E+01,4.000E-02
5.06E+02,3.350E+03,2.024E+00,-8.991E+01,4.000E-02
5.07E+02,3.388E+03,2.215E+00,-9.530E+01,4.000E-02
5.08E+02,3.428E+03,2.337E+00,-1.012E+02,4.000E-02
5.09E+02,3.467E+03,2.405E+00,-1.076E+02,4.000E-02
5.10E+02,3.508E+03,2.451E+00,-1.145E+02,4.000E-02
5.11E+02,3.548E+03,2.399E+00,-1.221E+02,4.000E-02
5.12E+02,3.589E+03,2.286E+00,-1.301E+02,4.000E-02
5.13E+02,3.631E+03,2.085E+00,-1.385E+02,4.000E-02
5.14E+02,3.673E+03,1.779E+00,-1.472E+02,4.000E-02
5.15E+02,3.715E+03,1.361E+00,-1.561E+02,4.000E-02
5.16E+02,3.758E+03,8.181E-01,-1.647E+02,4.000E-02
5.17E+02,3.802E+03,1.992E-01,-1.730E+02,4.000E-02
5.18E+02,3.846E+03,-5.496E-01,1.789E+02,4.000E-02
5.19E+02,3.890E+03,-1.359E+00,1.713E+02,4.000E-02
5.20E+02,3.936E+03,-2.270E+00,1.642E+02,4.000E-02
5.21E+02,3.981E+03,-3.218E+00,1.574E+02,4.000E-02
5.22E+02,4.027E+03,-4.175E+00,1.512E+02,4.000E-02
5.23E+02,4.074E+03,-5.199E+00,1.456E+02,4.000E-02
5.24E+02,4.121E+03,-6.217E+00,1.403E+02,4.000E-02
5.25E+02,4.169E+03,-7.212E+00,1.357E+02,4.000E-02
5.26E+02,4.217E+03,-8.215E+00,1.313E+02,4.000E-02
5.27E+02,4.266E+03,-9.230E+00,1.275E+02,4.000E-02
5.28E+02,4.315E+03,-1.023E+01,1.240E+02,4.000E-02
5.29E+02,4.365E+03,-1.127E+01,1.212E+02,4.000E-02
5.30E+02,4.416E+03,-1.225E+01,1.189E+02,4.000E-02
5.31E+02,4.467E+03,-1.322E+01,1.174E+02,4.000E-02
5.32E+02,4.519E+03,-1.414E+01,1.157E+02,4.000E-02
5.33E+02,4.571E+03,-1.515E+01,1.130E+02,4.000E-02
5.34E+02,4.624E+03,-1.604E+01,1.111E+02,4.000E-02
5.35E+02,4.677E+03,-1.696E+01,1.087E+02,4.000E-02
5.36E+02,4.732E+03,-1.792E+01,1.065E+02,4.000E-02
5.37E+02,4.786E+03,-1.873E+01,1.042E+02,4.000E-02
5.38E+02,4.842E+03,-1.957E+01,1.026E+02,4.000E-02
5.39E+02,4.898E+03,-2.036E+01,1.003E+02,4.000E-02
5.40E+02,4.955E+03,-2.128E+01,9.847E+01,4.000E-02
5.41E+02,5.012E+03,-2.202E+01,9.621E+01,4.000E-02
5.42E+02,5.070E+03,-2.270E+01,9.520E+01,4.000E-02
5.43E+02,5.129E+03,-2.354E+01,9.271E+01,4.000E-02
5.44E+02,5.188E+03,-2.441E+01,9.095E+01,4.000E-02
5.45E+02,5.248E+03,-2.538E+01,8.884E+01,4.000E-02
5.46E+02,5.309E+03,-2.626E+01,8.785E+01,4.000E-02
5.47E+02,5.370E+03,-2.691E+01,8.535E+01,4.000E-02
5.48E+02,5.433E+03,-2.807E+01,8.447E+01,4.000E-02
5.49E+02,5.495E+03,-2.877E+01,8.338E+01,4.000E-02
5.50E+02,5.559E+03,-2.945E+01,8.237E+01,4.000E-02
5.51E+02,5.623E+03,-3.031E+01,8.143E+01,4.000E-02
5.52E+02,5.689E+03,-3.088E+01,7.946E+01,4.000E-02
5.53E+02,5.754E+03,-3.142E+01,7.879E+01,4.000E-02
5.54E+02,5.821E+03,-3.223E+01,7.519E+01,4.000E-02
5.55E+02,5.888E+03,-3.274E+01,7.454E+01,4.000E-02
5.56E+02,5.957E+03,-3.328E+01,7.461E+01,4.000E-02
5.57E+02,6.026E+03,-3.454E+01,7.388E+01,4.000E-02
5.58E+02,6.095E+03,-3.555E+01,7.182E+01,4.000E-02
5.59E+02,6.166E+03,-3.648E+01,7.331E+01,4.000E-02
5.60E+02,6.237E+03,-3.758E+01,6.926E+01,4.000E-02
5.61E+02,6.310E+03,-3.832E+01,6.705E+01,4.000E-02
5.62E+02,6.383E+03,-3.954E+01,6.834E+01,4.000E-02
5.63E+02,6.457E+03,-3.889E+01,6.903E+01,4.000E-02
5.64E+02,6.531E+03,-3.941E+01,6.461E+01,4.000E-02
5.65E+02,6.607E+03,-3.949E+01,6.580E+01,4.000E-02
5.66E+02,6.683E+03,-3.963E+01,6.342E+01,4.000E-02
5.67E+02,6.761E+03,-4.112E+01,6.040E+01,4.000E-02
5.68E+02,6.839E+03,-4.257E+01,6.166E+01,4.000E-02
5.69E+02,6.918E+03,-4.311E+01,5.781E+01,4.000E-02
5.70E+02,6.998E+03,-4.439E+01,5.715E+01,4.000E-02
5.71E+02,7.079E+03,-4.698E+01,5.899E+01,4.000E-02
5.72E+02,7.161E+03,-4.608E+01,5.516E+01,4.000E-02
5.73E+02,7.244E+03,-4.783E+01,4.679E+01,4.000E-02
5.74E+02,7.328E+03,-4.791E+01,5.760E+01,4.000E-02
5.75E+02,7.413E+03,-4.577E+01,5.768E+01,4.000E-02
5.76E+02,7.499E+03,-4.679E+01,6.256E+01,4.000E-02
5.77E+02,7.586E+03,-4.783E+01,5.929E+01,4.000E-02
5.78E+02,7.674E+03,-5.003E+01,5.190E+01,4.000E-02
5.79E+02,7.762E+03,-5.123E+01,5.778E+01,4.000E-02
5.80E+02,7.852E+03,-5.109E+01,4.603E+01,4.000E-02
5.81E+02,7.943E+03,-5.519E+01,5.131E+01,4.000E-02
5.82E+02,8.035E+03,-5.636E+01,4.635E+01,4.000E-02
5.83E+02,8.128E+03,-5.283E+01,5.407E+01,4.000E-02
5.84E+02,8.222E+03,-5.340E+01,4.780E+01,4.000E-02
5.85E+02,8.318E+03,-5.526E+01,5.060E+01,4.000E-02
5.86E+02,8.414E+03,-5.535E+01,4.109E+01,4.000E-02
5.87E+02,8.511E+03,-5.513E+01,9.473E+01,4.000E-02
5.88E+02,8.610E+03,-5.400E+01,6.224E+01,4.000E-02
5.89E+02,8.710E+03,-5.199E+01,5.879E+01,4.000E-02
5.90E+02,8.810E+03,-5.393E+01,2.164E+01,4.000E-02
5.91E+02,8.913E+03,-5.662E+01,6.667E+01,4.000E-02
5.92E+02,9.016E+03,-6.595E+01,6.032E+01,4.000E-02
5.93E+02,9.120E+03,-6.585E+01,-2.992E+01,4.000E-02
5.94E+02,9.226E+03,-6.624E+01,-1.208E+02,4.000E-02
5.95E+02,9.333E+03,-6.130E+01,-9.486E+01,4.000E-02
5.96E+02,9.441E+03,-5.838E+01,-5.137E+01,4.000E-02
5.97E+02,9.550E+03,-5.869E+01,-8.862E+01,4.000E-02
5.98E+02,9.661E+03,-6.627E+01,-1.555E+02,4.000E-02
5.99E+02,9.772E+03,-6.086E+01,-6.588E+01,4.000E-02
6.00E+02,9.886E+03,-6.321E+01,1.853E+01,4.000E-02
6.01E+02,1.000E+04,-6.881E+01,-4.851E+00,4.000E-02
6.02E+02,1.012E+04,-5.788E+01,3.087E+01,4.000E-02
6.03E+02,1.023E+04,-5.707E+01,7.878E+01,4.000E-02
6.04E+02,1.035E+04,-6.109E+01,6.707E+01,4.000E-02
6.05E+02,1.047E+04,-6.191E+01,-6.986E+01,4.000E-02
6.06E+02,1.059E+04,-6.009E+01,-1.289E+02,4.000E-02
6.07E+02,1.072E+04,-6.560E+01,-6.065E+01,4.000E-02
6.08E+02,1.084E+04,-6.320E+01,-1.154E+02,4.000E-02
6.09E+02,1.096E+04,-6.803E+01,-9.517E+01,4.000E-02
6.10E+02,1.109E+04,-6.487E+01,6.041E+01,4.000E-02
6.11E+02,1.122E+04,-6.458E+01,1.625E+01,4.000E-02
6.12E+02,1.135E+04,-6.046E+01,1.108E+02,4.000E-02
6.13E+02,1.148E+04,-6.460E+01,-9.553E+01,4.000E-02
6.14E+02,1.161E+04,-6.924E+01,-1.193E+02,4.000E-02
6.15E+02,1.175E+04,-6.352E+01,-1.037E+02,4.000E-02
6.16E+02,1.189E+04,-6.178E+01,-1.345E+02,4.000E-02
6.17E+02,1.202E+04,-6.517E+01,-1.498E+02,4.000E-02
6.18E+02,1.216E+04,-6.337E+01,1.558E+02,4.000E-02
6.19E+02,1.230E+04,-6.813E+01,7.710E+01,4.000E-02
6.20E+02,1.245E+04,-6.750E+01,-1.300E+02,4.000E-02
6.21E+02,1.259E+04,-6.376E+01,-8.932E+01,4.000E-02
6.22E+02,1.274E+04,-5.743E+01,-1.202E+02,4.000E-02
6.23E+02,1.288E+04,-5.769E+01,-1.227E+02,4.000E-02
6.24E+02,1.303E+04,-6.732E+01,-9.996E+01,4.000E-02
6.25E+02,1.318E+04,-6.381E+01,1.245E+02,4.000E-02
6.26E+02,1.334E+04,-6.393E+01,1.047E+02,4.000E-02
6.27E+02,1.349E+04,-6.322E+01,-1.567E+02,4.000E-02
6.28E+02,1.365E+04,-5.949E+01,-1.259E+02,4.000E-02
6.29E+02,1.380E+04,-5.737E+01,-1.102E+02,4.000E-02
6.30E+02,1.396E+04,-6.339E+01,-1.144E+02,4.000E-02
6.31E+02,1.413E+04,-7.499E+01,1.616E+02,4.000E-02
6.32E+02,1.429E+04,-6.145E+01,1.661E+02,4.000E-02
6.33E+02,1.445E+04,-6.489E+01,-1.508E+02,4.000E-02
6.34E+02,1.462E+04,-6.017E+01,-1.288E+02,4.000E-02
6.35E+02,1.479E+04,-5.650E+01,-1.188E+02,4.000E-02
6.36E+02,1.496E+04,-5.865E+01,-1.375E+02,4.000E-02
6.37E+02,1.514E+04,-6.769E+01,1.595E+02,4.000E-02
6.38E+02,1.531E+04,-6.524E+01,-1.200E+02,4.000E-02
6.39E+02,1.549E+04,-6.789E+01,1.710E+02,4.000E-02
6.40E+02,1.567E+04,-5.826E+01,-1.672E+02,4.000E-02
6.41E+02,1.585E+04,-5.892E+01,-1.230E+02,4.000E-02
6.42E+02,1.603E+04,-6.611E+01,-1.612E+02,4.000E-02
6.43E+02,1.622E+04,-6.419E+01,1.501E+02,4.000E-02
6.44E+02,1.641E+04,-6.336E+01,1.393E+02,4.000E-02
6.45E+02,1.660E+04,-5.855E+01,-1.281E+02,4.000E-02
6.46E+02,1.679E+04,-5.983E+01,-1.260E+02,4.000E-02
6.47E+02,1.698E+04,-6.449E+01,-1.472E+02,4.000E-02
6.48E+02,1.718E+04,-6.487E+01,1.658E+02,4.000E-02
6.49E+02,1.738E+04,-6.729E+01,1.590E+02,4.000E-02
6.50E+02,1.758E+04,-6.610E+01,-1.480E+02,4.000E-02
6.51E+02,1.778E+04,-6.121E+01,-1.186E+02,4.000E-02
6.52E+02,1.799E+04,-6.354E+01,-1.467E+02,4.000E-02
6.53E+02,1.820E+04,-6.618E+01,-1.591E+02,4.000E-02
6.54E+02,1.841E+04,-6.665E+01,1.605E+02,4.000E-02
6.55E+02,1.862E+04,-6.031E+01,-1.310E+02,4.000E-02
6.56E+02,1.884E+04,-6.072E+01,-1.429E+02,4.000E-02
6.57E+02,1.905E+04,-6.921E+01,1.677E+02,4.000E-02
6.58E+02,1.928E+04,-6.553E+01,1.369E+02,4.000E-02
6.59E+02,1.950E+04,-6.369E+01,-1.632E+02,4.000E-02
6.60E+02,1.972E+04,-5.581E+01,-1.376E+02,4.000E-02
6.61E+02,1.995E+04,-6.215E+01,-1.096E+02,4.000E-02
